Name,Address,City,Rating,Review Count,Coordinates,Price
Waffle House,"['135 Andrew Young International Blvd NW', 'Atlanta, GA 30303']",Atlanta,3.5,182,"{'latitude': 33.760199, 'longitude': -84.39174}",1.0
The Cook's Warehouse,"['1544 Piedmont Ave NE', 'Ste 403-R', 'Atlanta, GA 30324']",Atlanta,4.5,50,"{'latitude': 33.798779, 'longitude': -84.371502}",3.0
Scoville Hot Chicken,"['4969 Roswell Rd', 'Ste 220', 'Sandy Springs, GA 30342']",Sandy Springs,4.5,136,"{'latitude': 33.890107, 'longitude': -84.380792}",
Hopstix,"['3404 Pierce Dr NE', 'Chamblee, GA 30341']",Chamblee,4.0,411,"{'latitude': 33.89062, 'longitude': -84.30316}",2.0
Aveda Arts & Sciences Institute - Atlanta,"['1745 Peachtree St NE', 'Ste A', 'Atlanta, GA 30309']",Atlanta,3.0,179,"{'latitude': 33.800208, 'longitude': -84.392331}",1.0
Theatrical Outfit,"['84 Luckie St NW', 'Atlanta, GA 30303']",Atlanta,4.5,18,"{'latitude': 33.7570190429688, 'longitude': -84.3896026611328}",
Fly Diva Cleaning,"['Atlanta, GA 30311']",Atlanta,5.0,2,"{'latitude': 33.7254180908203, 'longitude': -84.4706954956055}",
Ammazza,"['591 Edgewood Ave SE', 'Atlanta, GA 30312']",Atlanta,4.0,569,"{'latitude': 33.754287, 'longitude': -84.367947}",2.0
Blaze Steak & Seafood,"['3752 Cascade Rd', 'Ste 100', 'Atlanta, GA 30331']",Atlanta,3.5,41,"{'latitude': 33.723223, 'longitude': -84.511491}",
Mable House Barnes Amphitheatre,"['5239 Floyd Rd', 'Mableton, GA 30126']",Mableton,4.5,17,"{'latitude': 33.826871, 'longitude': -84.574513}",
Chelsea Richardson Photography,"['Atlanta, GA 30315']",Atlanta,5.0,3,"{'latitude': 33.7145802, 'longitude': -84.3648226}",
The General Muir,"['1540 Avenue Pl', 'Ste B-230', 'Emory Point', 'Atlanta, GA 30329']",Atlanta,4.0,1061,"{'latitude': 33.8009687, 'longitude': -84.3274858}",2.0
Plaza Theatre,"['1049 Ponce De Leon Ave NE', 'Atlanta, GA 30306']",Atlanta,4.0,122,"{'latitude': 33.773464, 'longitude': -84.353038}",
Cafe Social House,"['1400 Veterans Memorial Hwy', 'Ste 122', 'Mableton, GA 30126']",Mableton,4.0,218,"{'latitude': 33.799545, 'longitude': -84.515753}",2.0
Bon Ton,"['674 Myrtle St NE', 'Atlanta, GA 30308']",Atlanta,4.0,468,"{'latitude': 33.7730373962839, 'longitude': -84.38033323735}",2.0
Waffle House,"['1700 Howell Mill Rd NW', 'Atlanta, GA 30318']",Atlanta,3.0,46,"{'latitude': 33.800755, 'longitude': -84.416255}",1.0
Farmed Kitchen and Bar,"['1927 Lakeside Pkwy', 'Ste FK01', 'Tucker, GA 30084']",Tucker,5.0,3,"{'latitude': 33.839319, 'longitude': -84.238616}",
Marcel,"['1170 Howell Mill Rd', 'Atlanta, GA 30318']",Atlanta,4.5,597,"{'latitude': 33.7859278550014, 'longitude': -84.4122927718277}",4.0
Fleming's Prime Steakhouse & Wine Bar,"['4501 Olde Perimeter Way', 'Atlanta, GA 30346']",Atlanta,4.0,337,"{'latitude': 33.9281295382287, 'longitude': -84.343154}",3.0
True Food Kitchen,"['3393 Peachtree Rd NE', 'Atlanta, GA 30326']",Atlanta,4.0,1275,"{'latitude': 33.847652, 'longitude': -84.363745}",2.0
PONKO Chicken,"['2896 Chamblee Tucker Rd', 'Atlanta, GA 30341']",Atlanta,4.0,481,"{'latitude': 33.8781544375495, 'longitude': -84.2703509330749}",2.0
Marietta's New Theatre in the Square,"['11 Whitlock Ave NW', 'Marietta, GA 30060']",Marietta,5.0,8,"{'latitude': 33.952162, 'longitude': -84.550579}",
High Museum of Art,"['1280 Peachtree St NE', 'Atlanta, GA 30309']",Atlanta,4.0,426,"{'latitude': 33.790042, 'longitude': -84.38565}",
Seven Lamps,"['3400 Around Lenox Rd', 'Atlanta, GA 30326']",Atlanta,4.0,878,"{'latitude': 33.847036028129, 'longitude': -84.3656622761963}",2.0
Folk Art Restaurant,"['465 N Highland Ave NE', 'Atlanta, GA 30307']",Atlanta,4.0,987,"{'latitude': 33.7667368641747, 'longitude': -84.3528679828033}",2.0
The Majestic Diner,"['1031 Ponce De Leon Ave NE', 'Atlanta, GA 30306']",Atlanta,3.5,369,"{'latitude': 33.7736651, 'longitude': -84.353664}",2.0
Hotel Indigo Atlanta Downtown,"['230 Peachtree St NW', 'Atlanta, GA 30303']",Atlanta,3.5,92,"{'latitude': 33.760121, 'longitude': -84.388077}",2.0
O-Ku Sushi,"['1085 Howell Mill Rd', 'Ste A3', 'Atlanta, GA 30318']",Atlanta,4.0,460,"{'latitude': 33.78453852212427, 'longitude': -84.41123120223745}",3.0
Ray's on the River,"['6700 Powers Ferry Rd', 'Sandy Springs, GA 30339']",Sandy Springs,4.0,947,"{'latitude': 33.9004850677804, 'longitude': -84.440807}",3.0
