Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Manhattan Penthouse on Fifth Avenue,"['80 5th Ave', 'Fl 17', 'New York, NY 10011']",New York,4.0,79,"{'latitude': 40.736032, 'longitude': -73.994159}",,GxMLKEuQtIEGlRxLXnFfgQ,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
PMF Pardon My French,"['103 Ave B', 'New York, NY 10009']",New York,4.0,989,"{'latitude': 40.72473, 'longitude': -73.98115}",2.0,TGP5gbAgml0IDRLGCpFnCw,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
Gotham Lounge,"['700 5th Ave', 'New York, NY 10019']",New York,3.5,48,"{'latitude': 40.7616, 'longitude': -73.9752}",3.0,6LQeH2JwTD3Rskyog8lKng,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]"
LuLu's,"['225 River St', 'The W Hoboken', 'Hoboken, NJ 07030']",Hoboken,2.0,51,"{'latitude': 40.739405, 'longitude': -74.0279483}",3.0,y8x3dB3luZO9fPxhE82W4g,"[{'alias': 'bars', 'title': 'Bars'}]"
Albion,"['575 2nd Ave', 'New York, NY 10016']",New York,4.5,107,"{'latitude': 40.74336, 'longitude': -73.97733}",2.0,F3-DYH9YMa3UEUaedhGocw,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]"
Venue Lounge & Restaurant,"['165 Tuckahoe Rd', 'Yonkers, NY 10710']",Yonkers,3.5,4,"{'latitude': 40.9546949, 'longitude': -73.8641237}",2.0,NMZaOlnw5Dfth7_VQQuGuQ,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
The Greats Of Craft,"['983 1st Ave', 'New York, NY 10022']",New York,5.0,59,"{'latitude': 40.7563277, 'longitude': -73.964548}",2.0,TqumO9YCFsKv3plJRsyP0A,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]"
Wolf Hospitality,"['18 W 23rd St', 'New York, NY 10010']",New York,5.0,9,"{'latitude': 40.74163, 'longitude': -73.99052}",,9FX-dbI7OT8hGVThPUQPEw,"[{'alias': 'eventplanning', 'title': 'Party & Event Planning'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
NR,"['339 E 75th St', 'New York, NY 10021']",New York,4.0,97,"{'latitude': 40.770153, 'longitude': -73.954956}",2.0,X83qWL5WPR-QWGXGQ8WP-Q,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
Dos Mares Restaurant and Lounge,"['25 Sherman Ave', 'New York, NY 10040']",New York,2.5,2,"{'latitude': 40.86255, 'longitude': -73.92831}",,0eB6111fjR17aJV9kTINOg,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]"
Tavern 157,"['157-12 Northern Blvd', 'Flushing, NY 11354']",Flushing,4.5,403,"{'latitude': 40.7634836392041, 'longitude': -73.807817278102}",2.0,xR2Yeb_Nh0MOAiUIaqaVOg,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
SiF Lounge,"['88-19 31st Ave', 'East Elmhurst, NY 11369']",East Elmhurst,1.0,5,"{'latitude': 40.760159, 'longitude': -73.879843}",,8VBgn79P77tFF6uN0MVYEA,"[{'alias': 'lounges', 'title': 'Lounges'}]"
Son Cubano,"['40-4 Riverwalk Pl', 'West New York, NJ 07093']",West New York,3.0,1073,"{'latitude': 40.7814025762396, 'longitude': -74.005708694458}",3.0,hgsodKhYFrzhZX5-DLc8QA,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
VERSA,"['218 W 35th St', 'Fl 5', 'New York, NY 10001']",New York,4.0,155,"{'latitude': 40.75183, 'longitude': -73.99099}",,1s0SM5zh7QEMlqjIM7XYpQ,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
Nowadays,"['56-06 Cooper Ave', 'Ridgewood, NY 11385']",Ridgewood,3.5,173,"{'latitude': 40.6930436149127, 'longitude': -73.901419658197}",2.0,_hNMRzm0QhR7I41plTbyXw,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
Aretsky's Patroon,"['160 E 46th St', 'New York, NY 10017']",New York,4.0,229,"{'latitude': 40.7533599, 'longitude': -73.9732416}",3.0,0y6eQXDw2RDLuBwkY02xGA,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]"
ama,"['37-06 36th St', 'Queens, NY 11101']",Queens,5.0,2,"{'latitude': 40.752734, 'longitude': -73.927563}",,z4AVKqZPVlnfgsvaB21hpg,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
Gardenia Terrace,"['826 10th Ave', 'New York, NY 10019']",New York,4.0,206,"{'latitude': 40.7675581, 'longitude': -73.9892952}",3.0,B3vbVvQOofXU6lFkrN1_2A,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]"
