Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Mary Mac's Tea Room,"['224 Ponce De Leon Ave NE', 'Atlanta, GA 30308']",Atlanta,4.0,3872,"{'latitude': 33.772832, 'longitude': -84.379998}",2.0,z9oCxeqOKp2QMfM24m7bUw,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'bars', 'title': 'Bars'}]"
The Optimist,"['914 Howell Mill Rd', 'Atlanta, GA 30318']",Atlanta,4.5,1688,"{'latitude': 33.77999, 'longitude': -84.41069}",3.0,7895YHS5qGu03R-C6aYg9g,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]"
Glass Dee Entertainment Atlanta DJ,"['3186 Parc Ct SW', 'Atlanta, GA 30311']",Atlanta,5.0,2,"{'latitude': 33.6998291015625, 'longitude': -84.4958648681641}",,u89wRbvWC-jEi4MHM06vdQ,"[{'alias': 'djs', 'title': 'DJs'}, {'alias': 'photoboothrentals', 'title': 'Photo Booth Rentals'}]"
Waffle House,"['2581 Piedmont Rd NE', 'Atlanta, GA 30324']",Atlanta,3.0,65,"{'latitude': 33.825608, 'longitude': -84.3655755}",1.0,o-sZlveAMQlxrfuFcOpoVA,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
Waffle House,"['66 5th St', 'Atlanta, GA 30308']",Atlanta,3.0,124,"{'latitude': 33.7766341257338, 'longitude': -84.3894245730469}",1.0,CrdFtMqMa1pTS1GZ5lAwZQ,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
Smart TV Installation of Atlanta,"['4651 Roswell Rd', 'Ste 504-F', 'Atlanta, GA 30342']",Atlanta,5.0,148,"{'latitude': 33.8821012, 'longitude': -84.3785718}",,qZg1Ax6Ead4H0vyPmLYeAQ,"[{'alias': 'hometheatreinstallation', 'title': 'Home Theatre Installation'}, {'alias': 'tvmounting', 'title': 'TV Mounting'}]"
No Mas! Cantina,"['180 Walker St SW', 'Ste B', 'Atlanta, GA 30313']",Atlanta,3.5,1156,"{'latitude': 33.74969, 'longitude': -84.40089}",2.0,xh7cXbX0hYKg0VucnTjBFw,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
La Grotta Ristorante Italiano,"['2637 Peachtree Rd NE', 'Atlanta, GA 30305']",Atlanta,4.5,289,"{'latitude': 33.8266215659531, 'longitude': -84.3866370747994}",3.0,g9YfGaCb49yrLb7FpD9A7g,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Finding Flavor Catering & Events,"['Atlanta, GA 30328']",Atlanta,5.0,2,"{'latitude': 33.754487, 'longitude': -84.389663}",,avK9Q-QIrIOBCf1bW3GU4Q,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'wedding_planning', 'title': 'Wedding Planning'}, {'alias': 'personalchefs', 'title': 'Personal Chefs'}]"
Brew and Bird,"['1355 Clairmont Rd', 'Decatur, GA 30033']",Decatur,4.5,147,"{'latitude': 33.792235, 'longitude': -84.30513683}",2.0,bJJK4Hgzdedu98FgtKi56Q,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]"
