Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories,Latitude,Longitude
Future Analog,"['240 Saint Nicholas Ave', 'Brooklyn, NY 11237']",Brooklyn,5.0,33,"{'latitude': 40.7027, 'longitude': -73.9139299}",,qpsE118UGyYWp2ZaXGEOKg,"[{'alias': 'digitizingservices', 'title': 'Digitizing Services'}]",40.7027,-73.9139299
Remsen Graphics,"['52 Court St', 'Brooklyn, NY 11201']",Brooklyn,4.5,34,"{'latitude': 40.6921980305078, 'longitude': -73.9912788312134}",,7KoZk9Qx-UfRqpVyhUyf0g,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}, {'alias': 'bookbinding', 'title': 'Bookbinding'}]",40.6921980305078,-73.9912788312134
Envision Video Services,"['224 Blvd', 'Hasbrouck Heights, NJ 07604']",Hasbrouck Heights,4.5,9,"{'latitude': 40.8621579820709, 'longitude': -74.0778309894409}",,lH825qSuWbV9ltiZjP-L6Q,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'digitizingservices', 'title': 'Digitizing Services'}]",40.8621579820709,-74.0778309894409
Butter Tree Studios,"['32 Merry Ln', 'East Hanover, NJ 07936']",East Hanover,5.0,1,"{'latitude': 40.819519, 'longitude': -74.3461838}",,0-CMw1l36RMbL2szsdlFQA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]",40.819519,-74.3461838
ILovePhotos2,"['New Rochelle, NY 10804']",New Rochelle,4.0,1,"{'latitude': 40.9492193, 'longitude': -73.7889689}",,i_xX1D3AqMxvCRRV4IYfAg,"[{'alias': 'photoboothrentals', 'title': 'Photo Booth Rentals'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]",40.9492193,-73.7889689
J'adore Love Photo and Cinema,"['342 52nd St', 'New York, NY 11220']",New York,5.0,62,"{'latitude': 40.645809, 'longitude': -74.014968}",,bUTJa5Zvj8EAaOIysjKwWw,"[{'alias': 'photographers', 'title': 'Photographers'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.645809,-74.014968
GSB Digital,"['01 Hunters Point Ave', 'Ste 33', 'Queens, NY 11101']",Queens,4.5,2,"{'latitude': 40.7389991, 'longitude': -73.9322163}",,tn2GHsCUyCVbVUHvlys-Fw,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'printmedia', 'title': 'Print Media'}]",40.7389991,-73.9322163
MagnifiCo,"['315 W 36th St', 'New York, NY 10018']",New York,5.0,1,"{'latitude': 40.754084, 'longitude': -73.993496}",,sZZ8xGBM2WZAi1vd4tsU4w,"[{'alias': 'businessconsulting', 'title': 'Business Consulting'}, {'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'publicrelations', 'title': 'Public Relations'}]",40.754084,-73.993496
Dvideo Digital Video Production Studio,"['2900 Westchester Ave', 'Ste 205', 'Purchase, NY 10577']",Purchase,5.0,1,"{'latitude': 41.0104596, 'longitude': -73.6980187}",,8jpBTjXpZAEl2hUaZwEnGQ,"[{'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]",41.0104596,-73.6980187
Borderland Films,"['Staten Island, NY 10309']",Staten Island,5.0,2,"{'latitude': 40.54377, 'longitude': -74.21447}",,_1BV7LQLbVfMRIPIDNE3TA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'advertising', 'title': 'Advertising'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.54377,-74.21447
Threshold Recording Studios NYC,"['440 W 41st St', 'New York, NY 10036']",New York,5.0,10,"{'latitude': 40.758406, 'longitude': -73.994913}",,sTajR5YEJbKuhgCxhmaWYQ,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'musicians', 'title': 'Musicians'}, {'alias': 'musicproduction', 'title': 'Music Production Services'}]",40.758406,-73.994913
Bright Glare Pictures,"['Brooklyn, NY 11221']",Brooklyn,5.0,17,"{'latitude': 40.69235, 'longitude': -73.9261}",,zz1j-Yjpro4G7MbLM7iwpg,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.69235,-73.9261
Bushwick Print Lab,"['100 Grattan St', 'Brooklyn, NY 11237']",Brooklyn,4.0,14,"{'latitude': 40.70583, 'longitude': -73.92907}",,5H_OxwRxeYT_1yfd-Zz0EA,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'screen_printing_tshirt_printing', 'title': 'Screen Printing/T-Shirt Printing'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}]",40.70583,-73.92907
Natural Expressions NY,"['475 Park Ave S', 'Fl 23', 'New York, NY 10016']",New York,5.0,10,"{'latitude': 40.74537, 'longitude': -73.9822499}",,7QY8Qu-xGG0cWkaga7Hf4w,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.74537,-73.9822499
MarkaWedding,"['9913 3rd Ave', 'Brooklyn, NY 11209']",Brooklyn,5.0,1,"{'latitude': 40.61388, 'longitude': -74.03502}",,Mr-vlC28EuAz2E3LFHfqcA,"[{'alias': 'videographers', 'title': 'Videographers'}]",40.61388,-74.03502
ìntränsōl,"['115 W 18th St', 'New York, NY 10011']",New York,5.0,1,"{'latitude': 40.7402607, 'longitude': -73.9956224}",,evs1XXz85a6i1INJR2RxDA,"[{'alias': 'translationservices', 'title': 'Translation Services'}, {'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}]",40.7402607,-73.9956224
mimoYmima,"['1109 Prospect Ave', 'Brooklyn, NY 11218']",Brooklyn,4.5,12,"{'latitude': 40.6560973829618, 'longitude': -73.9768440730164}",,9dAUyK-6fUSkna3R1D9gvQ,"[{'alias': 'web_design', 'title': 'Web Design'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}, {'alias': 'marketing', 'title': 'Marketing'}]",40.6560973829618,-73.9768440730164
MTC Kitchen,"['711 Third Ave', 'New York, NY 10017']",New York,4.0,31,"{'latitude': 40.7524343773786, 'longitude': -73.9727604389191}",2.0,gaI1JMGhB8NBZSxIHvCznA,"[{'alias': 'wholesale_stores', 'title': 'Wholesale Stores'}, {'alias': 'kitchenandbath', 'title': 'Kitchen & Bath'}, {'alias': 'suppliesrestaurant', 'title': 'Restaurant Supplies'}]",40.7524343773786,-73.9727604389191
Art Contra Studio,"['Cranford, NJ 07107']",Cranford,1.0,1,"{'latitude': 40.760441, 'longitude': -74.188745}",,9-Jo6kltXxyd4XJuyJElGQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.760441,-74.188745
Sweeter,"['New York, NY 10022']",New York,4.0,114,"{'latitude': 40.75889205932617, 'longitude': -73.96851348876953}",1.0,v18d3e-jsgO5U7rVhbdAvQ,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'marketing', 'title': 'Marketing'}]",40.75889205932617,-73.96851348876953
Blue Moon Video Productions,"['55 Madison Ave', 'Ste 400', 'Morristown, NJ 07960']",Morristown,4.0,5,"{'latitude': 40.78758, 'longitude': -74.46784}",,cLfoYkB3urynEr-CvHfioA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.78758,-74.46784
Vitruvian Sound NYC,"['1001 Irving Ave', 'Ste 114', 'Brooklyn, NY 11237']",Brooklyn,5.0,2,"{'latitude': 40.694671, 'longitude': -73.905351}",,MnbfxWXvWC8ER0p_cP7tkA,"[{'alias': 'musicproduction', 'title': 'Music Production Services'}, {'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}]",40.694671,-73.905351
Picture Perfect Media Productions,"['95 Parker St', 'Newark, NJ 07104']",Newark,1.0,1,"{'latitude': 40.755977, 'longitude': -74.179046}",,XIYaAtD9Hmm86edDPgdLXw,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]",40.755977,-74.179046
Fairway Printing & Design,"['115 W 30th St', 'Ste 306', 'New York, NY 10001']",New York,4.5,46,"{'latitude': 40.74773, 'longitude': -73.99041}",,wMkR1RTzgDcKaYyOt1A8RQ,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}]",40.74773,-73.99041
In2 Printing,"['45-49 162nd St', 'Flushing, NY 11358']",Flushing,4.5,11,"{'latitude': 40.7549, 'longitude': -73.8044199}",,rXUXh9dhDRna_E4sdfDPWg,"[{'alias': 'graphicdesign', 'title': 'Graphic Design'}, {'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'signmaking', 'title': 'Signmaking'}]",40.7549,-73.8044199
Studio 27 Media,"['Hopatcong, NJ 07841']",Hopatcong,5.0,1,"{'latitude': 40.9394989013672, 'longitude': -74.6585464477539}",,nd1p3be9cL--kz4deQmQeQ,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]",40.9394989013672,-74.6585464477539
Clean & Humble,"['277 78th St', 'Bay Ridge, NY 11209']",Bay Ridge,5.0,2,"{'latitude': 40.6474744, 'longitude': -74.0194954}",,3MqMSYMsOBHNhlPpg72Xvg,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'musicproduction', 'title': 'Music Production Services'}]",40.6474744,-74.0194954
Firesign Media,"['Manhattan, NY 10001']",Manhattan,3.5,6,"{'latitude': 40.75095, 'longitude': -73.99811}",,aOWVUYXOk9_WTOQq1avR0Q,"[{'alias': 'marketing', 'title': 'Marketing'}]",40.75095,-73.99811
SugarHill Works,"['723 Saint Nicholas Ave', 'New York, NY 10031']",New York,5.0,5,"{'latitude': 40.824997, 'longitude': -73.9444612}",,qK2xgJgpzcQm1JZOyjlfKQ,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'artrestoration', 'title': 'Art Restoration'}, {'alias': 'digitizingservices', 'title': 'Digitizing Services'}]",40.824997,-73.9444612
Masters of Fun,"['115 Kensington St', 'New York, NY 11235']",New York,4.5,15,"{'latitude': 40.7123944266053, 'longitude': -74.0073394775391}",,P4vyEFZlcFEA6iOrAltJuQ,"[{'alias': 'photoboothrentals', 'title': 'Photo Booth Rentals'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.7123944266053,-74.0073394775391
Esso Studios,"['1013 Grand St', 'Ste 28', 'Brooklyn, NY 11211']",Brooklyn,5.0,3,"{'latitude': 40.7136383, 'longitude': -73.9347059}",,GX8rA2SacmlL4StdZV3nlg,"[{'alias': 'graphicdesign', 'title': 'Graphic Design'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.7136383,-73.9347059
SlowMo Party,"['200-15 36th Ave', 'Bayside, NY 11361']",Bayside,5.0,18,"{'latitude': 40.764389, 'longitude': -73.7858429}",,0UsnOB4sxfaAdd5QK294ZQ,"[{'alias': 'partyequipmentrentals', 'title': 'Party Equipment Rentals'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.764389,-73.7858429
Visual Image Video & Photography,"['7514 13th Ave', 'Brooklyn, NY 11228']",Brooklyn,4.0,5,"{'latitude': 40.61999, 'longitude': -74.00796}",,l43XWYNA4kpynfwwFN6f1w,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'photographers', 'title': 'Photographers'}]",40.61999,-74.00796
Nightlife Productions,"['354 W37th St', 'Fl 3', 'New York, NY 10018']",New York,3.5,3,"{'latitude': 40.75498, 'longitude': -73.99457}",,JPOGUM_32Frq4moguhKS7A,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'musicproduction', 'title': 'Music Production Services'}]",40.75498,-73.99457
Lights Camera Action Studios,"['1674 Broadway', 'Ste 802', 'Manhattan, NY 10019']",Manhattan,1.0,9,"{'latitude': 40.76279, 'longitude': -73.98294}",,CY5xxJJC9I4AyKZbuMQL2g,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photographers', 'title': 'Photographers'}]",40.76279,-73.98294
Dreamlife Wedding Photos & Video,"['216 E 39th St', 'Level 2', 'New York, NY 10016']",New York,4.0,30,"{'latitude': 40.748557, 'longitude': -73.975267}",,0DTCjufGEpG7yZUow1t6AQ,"[{'alias': 'photographers', 'title': 'Photographers'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.748557,-73.975267
Mediacom Inc,"['992 High Ridge Rd', 'Stamford, CT 06905']",Stamford,5.0,1,"{'latitude': 41.105284, 'longitude': -73.548708}",,I4WCFc8wuzl4DHoBhn5ZDw,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]",41.105284,-73.548708
"Chait Video, Inc","['75 Holly Hill Ln', 'Ste 100', 'Greenwich, CT 06830']",Greenwich,3.0,2,"{'latitude': 41.01574, 'longitude': -73.64778}",,uZjnGRJARhEh4AzVhTClRg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photographers', 'title': 'Photographers'}]",41.01574,-73.64778
Loupe Digital Studio,"['117 E 24th St', 'Fl 2', 'Manhattan, NY 10010']",Manhattan,5.0,3,"{'latitude': 40.7406730651855, 'longitude': -73.9848709106445}",,m5ITViBU054TaQhMiRpXCw,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'photographystores', 'title': 'Photography Stores & Services'}, {'alias': 'signmaking', 'title': 'Signmaking'}]",40.7406730651855,-73.9848709106445
Events Capture,"['1314 Jericho Tpk', 'New Hyde Park, NY 11040']",New Hyde Park,3.5,22,"{'latitude': 40.7331643, 'longitude': -73.6819009}",,yCNZEO593j7Qfhr4PXRhXA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.7331643,-73.6819009
Starlight Studioz,"['2299 Coney Island Ave', 'Brooklyn, NY 11223']",Brooklyn,4.0,6,"{'latitude': 40.60108, 'longitude': -73.9610359}",,9UtrBMZt9FghWnyxc0PrRA,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'photographers', 'title': 'Photographers'}]",40.60108,-73.9610359
North Fork Wedding Films & Photography,"['Glen Cove, NY 11542']",Glen Cove,5.0,1,"{'latitude': 40.85848, 'longitude': -73.62912}",,YTkiHfLKx4LvxHiIsyzQYA,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'djs', 'title': 'DJs'}, {'alias': 'photographers', 'title': 'Photographers'}]",40.85848,-73.62912
That's A Wrap Productions,"['1675 Newbridge Rd', 'North Bellmore, NY 11710']",North Bellmore,5.0,4,"{'latitude': 40.6816644, 'longitude': -73.539795}",,xJx0koyF4uSuFoGeTgHx_Q,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'photographers', 'title': 'Photographers'}]",40.6816644,-73.539795
Shaved Head Media,"['Brooklyn, NY 11221']",Brooklyn,1.0,1,"{'latitude': 40.6924, 'longitude': -73.92621}",,ZIrbAbsHyd9SaL2cSrX9Qw,"[{'alias': 'advertising', 'title': 'Advertising'}, {'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'publicrelations', 'title': 'Public Relations'}]",40.6924,-73.92621
True Love Wedding Studio,"['188-04 Northern Blvd', 'Fl 2', 'Flushing, NY 11354']",Flushing,4.5,139,"{'latitude': 40.7575643, 'longitude': -73.7926571}",,v1MTmvVwU6ZUl_zzu9wdtA,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.7575643,-73.7926571
Brooklyn Stitch,"['37 Noble St', 'Brooklyn, NY 11222']",Brooklyn,2.0,39,"{'latitude': 40.7287684, 'longitude': -73.9595449}",,DqHpe_7Z75UgyMuoYXB25w,"[{'alias': 'screen_printing_tshirt_printing', 'title': 'Screen Printing/T-Shirt Printing'}, {'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}]",40.7287684,-73.9595449
Big A Solutions,"['New York, NY 10002']",New York,5.0,1,"{'latitude': 40.757929, 'longitude': -73.985506}",,bwHjSZCKpFtlqA_OvhxW9A,"[{'alias': 'officecleaning', 'title': 'Office Cleaning'}, {'alias': 'damagerestoration', 'title': 'Damage Restoration'}, {'alias': 'pressurewashers', 'title': 'Pressure Washers'}]",40.757929,-73.985506
Publicide,"['250 W 40th St', 'Fl 8', 'New York, NY 10018']",New York,3.5,22,"{'latitude': 40.75542, 'longitude': -73.98973}",,uPiqS48RQLAxw6C9u3zLEw,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}]",40.75542,-73.98973
Bestype Printing,"['285 W Broadway', 'New York, NY 10013']",New York,4.5,29,"{'latitude': 40.7208373, 'longitude': -74.0046332}",,tKvxSpET49sC3N3mPDqlBw,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'signmaking', 'title': 'Signmaking'}, {'alias': 'bookbinding', 'title': 'Bookbinding'}]",40.7208373,-74.0046332
Pregnant Belly Painting,"['34 Van Houten St', 'Paterson, NJ 07505']",Paterson,5.0,1,"{'latitude': 40.9179256, 'longitude': -74.1766118}",,uw3wiwd51d2e-wM1ehrdEg,"[{'alias': 'commissionedartists', 'title': 'Commissioned Artists'}]",40.9179256,-74.1766118
Pro Image Photo,"['289 Amsterdam Ave', 'New York, NY 10023']",New York,3.0,49,"{'latitude': 40.7794727, 'longitude': -73.9807986}",,wdNLY0eBhgWkn_s4MIXlfQ,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}]",40.7794727,-73.9807986
J Castillo Films,"['140 W 23rd St', 'Deer Park, NY 11729']",Deer Park,5.0,3,"{'latitude': 40.75142, 'longitude': -73.34765}",,zoVtJ_GnFsMi_uwiS-qFrQ,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.75142,-73.34765
George Street Photo & Video,"['1120 6th Ave', 'Ste 4004', 'Manhattan, NY 10007']",Manhattan,4.0,75,"{'latitude': 40.7555999755859, 'longitude': -73.9828567504883}",,u9zo8wWswXCkrxBgcS68Fg,"[{'alias': 'photographers', 'title': 'Photographers'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.7555999755859,-73.9828567504883
WhiteWater Music,"['5 E19th St', 'Fl 3', 'New York, NY 10003']",New York,1.0,3,"{'latitude': 40.7327412957708, 'longitude': -73.9873675846558}",,NgIHKwjOe0nJeCIGcNIPwQ,"[{'alias': 'musicproduction', 'title': 'Music Production Services'}]",40.7327412957708,-73.9873675846558
Unique Print  NY,"['252 Greene St', 'New York, NY 10003']",New York,4.5,109,"{'latitude': 40.730564, 'longitude': -73.994408}",,mIgMnenWNzf3ysehNdc4DA,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'signmaking', 'title': 'Signmaking'}, {'alias': 'bookbinding', 'title': 'Bookbinding'}]",40.730564,-73.994408
Vivid Photo,"['2215 Ave U', 'Brooklyn, NY 11229']",Brooklyn,3.0,21,"{'latitude': 40.59989, 'longitude': -73.94892}",2.0,lYXJe2tLDi1E9IVlNn5dQA,"[{'alias': 'photographystores', 'title': 'Photography Stores & Services'}, {'alias': 'framing', 'title': 'Framing'}, {'alias': 'digitizingservices', 'title': 'Digitizing Services'}]",40.59989,-73.94892
Crystal Lake Pictures,"['101 Crawfords Corner Rd', 'Ste 4-101R', 'Holmdel, NJ 07733']",Holmdel,3.0,2,"{'latitude': 40.3650877, 'longitude': -74.167457}",,TpFpldpMnWxy0NG1mbO1Mg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'photographers', 'title': 'Photographers'}]",40.3650877,-74.167457
rjephoto,"['basking ridge, NJ 07920']",basking ridge,5.0,2,"{'latitude': 40.7064399719238, 'longitude': -74.548713684082}",,GHvplwEjDah5racbwePoZw,"[{'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'estatephotography', 'title': 'Real Estate Photography'}]",40.7064399719238,-74.548713684082
The Candi Project,"['Plainview, NY 11803']",Plainview,5.0,22,"{'latitude': 40.7848157, 'longitude': -73.471054}",,_F3CekxBFXTvfHKdGeUxDw,"[{'alias': 'videographers', 'title': 'Videographers'}]",40.7848157,-73.471054
Koblenz Law,"['3 W 35th St', '6th Fl', 'New York, NY 10001']",New York,5.0,1,"{'latitude': 40.749741, 'longitude': -73.984576}",,4UPeJcds8uisL5xzPiOJyQ,"[{'alias': 'entertainmentlaw', 'title': 'Entertainment Law'}]",40.749741,-73.984576
Breathe Artistic Cinematography & Photography,"['230 Market St', 'Elmwood Park, NJ 07407']",Elmwood Park,5.0,3,"{'latitude': 40.9003785, 'longitude': -74.1219231}",,m1O76vy0ZY1V5ttfgX4PtQ,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.9003785,-74.1219231
Dancejock Productions,"['40 Burt Dr', 'Ste 1', 'Deer Park, NY 11729']",Deer Park,4.5,12,"{'latitude': 40.758861, 'longitude': -73.305488}",,-y4h0EPasqgyDc_5xQOpjA,"[{'alias': 'djs', 'title': 'DJs'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventplanning', 'title': 'Party & Event Planning'}]",40.758861,-73.305488
NYC Printing 123,"['436 4th Ave', 'Brooklyn, NY 11215']",Brooklyn,1.0,17,"{'latitude': 40.6708653, 'longitude': -73.9886324}",,G-aDtjxQSPTgt9pRQXKY_Q,"[{'alias': 'web_design', 'title': 'Web Design'}, {'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}]",40.6708653,-73.9886324
Davoli Law Firm,"['153 W 27th St', 'Ste 204', 'New York, NY 10001']",New York,5.0,2,"{'latitude': 40.7465473, 'longitude': -73.992982}",,-MrSCXJ5KD_Nl31ecOMGew,"[{'alias': 'legalservices', 'title': 'Legal Services'}, {'alias': 'businesslawyers', 'title': 'Business Law'}]",40.7465473,-73.992982
White Diamond Video,"['27 Family Ln', 'Levittown, NY 11756']",Levittown,4.5,17,"{'latitude': 40.740695, 'longitude': -73.522346}",,K_c2uUd-olZGawzIVq36Cw,"[{'alias': 'videographers', 'title': 'Videographers'}]",40.740695,-73.522346
GreenHouse Eco-Cleaning,"['Brooklyn, NY 11201']",Brooklyn,3.5,28,"{'latitude': 40.7027212, 'longitude': -73.9868942}",,3blTWJfH3WSwTiaJU6Al8w,"[{'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'officecleaning', 'title': 'Office Cleaning'}, {'alias': 'carpet_cleaning', 'title': 'Carpet Cleaning'}]",40.7027212,-73.9868942
Timeless Love Pix,"['Floral Park, NY 11003']",Floral Park,5.0,2,"{'latitude': 40.70224, 'longitude': -73.70496}",,5q1AHx3WruEeb_noqAj99A,"[{'alias': 'photoboothrentals', 'title': 'Photo Booth Rentals'}, {'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.70224,-73.70496
Creative Unlimited,"['Old Bridge, NJ 08857']",Old Bridge,5.0,2,"{'latitude': 40.40297, 'longitude': -74.31309}",,efSoUObYWJUOET_VECJSlQ,"[{'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.40297,-74.31309
AA Film Studios,"['762 Green St', 'Ste 1L', 'Old Bridge, NJ 08857']",Old Bridge,3.5,3,"{'latitude': 40.564601, 'longitude': -74.3023555}",,jWJzqnF7qfPAccbRd5dbPQ,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]",40.564601,-74.3023555
Romano Law,"['55 Broad St', 'Fl 18', 'New York, NY 10004']",New York,4.5,14,"{'latitude': 40.7053913324561, 'longitude': -74.0112110502624}",,LjA0DTU2PcWtCs7N-zshpg,"[{'alias': 'employmentlawyers', 'title': 'Employment Law'}, {'alias': 'businesslawyers', 'title': 'Business Law'}, {'alias': 'entertainmentlaw', 'title': 'Entertainment Law'}]",40.7053913324561,-74.0112110502624
Sets and Effects,"['1239 Dekalb Ave', 'Brooklyn, NY 11221']",Brooklyn,5.0,1,"{'latitude': 40.696456, 'longitude': -73.927286}",,5Vj9ThUBbrJKC4J1qv0h2w,"[{'alias': 'signmaking', 'title': 'Signmaking'}, {'alias': 'tvmounting', 'title': 'TV Mounting'}, {'alias': 'metalfabricators', 'title': 'Metal Fabricators'}]",40.696456,-73.927286
Big City Manufacturing,"['2321 Jfk Boulevard', 'Sb 27-A', 'North Bergen, NJ 07047']",North Bergen,1.0,2,"{'latitude': 40.770339, 'longitude': -74.038849}",,8gOeYfV1G1raGQi-EtKhTA,"[{'alias': 'graphicdesign', 'title': 'Graphic Design'}, {'alias': 'web_design', 'title': 'Web Design'}, {'alias': 'copyshops', 'title': 'Printing Services'}]",40.770339,-74.038849
Nefeli Soteriou,"['10 Maple St', 'Apt F11', 'New York, NY 11225']",New York,5.0,1,"{'latitude': 40.66013, 'longitude': -73.96038}",,kuidyx3kbUHMfu6kCEkJtw,"[{'alias': 'lifecoach', 'title': 'Life Coach'}, {'alias': 'reiki', 'title': 'Reiki'}]",40.66013,-73.96038
Smash Studios,"['307 West 36th St', 'Fl 18', 'New York, NY 10018']",New York,3.5,39,"{'latitude': 40.75383, 'longitude': -73.99308}",,GKWVGLa1RyDFF35s6T0Mvw,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'musicproduction', 'title': 'Music Production Services'}]",40.75383,-73.99308
Barbara Mcnamara Casting,"['249 W 34th St', 'Rm 500', 'New York, NY 10001']",New York,4.5,2,"{'latitude': 40.752, 'longitude': -73.99227}",,3zpJqp_tNjXmzsmHnIRwbw,[],40.752,-73.99227
Riccardo Studios,"['162-38 Crossbay Blvd', 'Howard Beach, NY 11414']",Howard Beach,3.0,11,"{'latitude': 40.6528664, 'longitude': -73.8385849}",,xL8BvCUPYUOMBTcJ181QyQ,"[{'alias': 'photographers', 'title': 'Photographers'}, {'alias': 'videographers', 'title': 'Videographers'}]",40.6528664,-73.8385849
Musiclab NYC,"['Elmont, NY 11003']",Elmont,5.0,1,"{'latitude': 40.6943581912167, 'longitude': -73.7173442937317}",,WajpFW_aij9RxY3Dqg4i4g,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'musicproduction', 'title': 'Music Production Services'}]",40.6943581912167,-73.7173442937317
