Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
by CHLOE. - Flatiron,"['60 W 22nd St', 'New York, NY 10010']",New York,4.0,785,"{'latitude': 40.74197, 'longitude': -73.99292}",2.0,CEEUDBFxvUPKGlA65qJ8JQ,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]"
Go Sushi,"['86 Madison St', 'New York, NY 10002']",New York,4.5,24,"{'latitude': 40.71206, 'longitude': -73.99616}",,72ldgXvlHB9xzyLsgMGCQA,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]"
Num Pang Kitchen,"['75 9th Ave', 'Chelsea Market', 'New York, NY 10011']",New York,4.0,317,"{'latitude': 40.7424250857658, 'longitude': -74.0061251304857}",2.0,QGEsxvYE16UzpjJPa-6qXA,"[{'alias': 'cambodian', 'title': 'Cambodian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
Mito,"['64-18 108th St', 'Forest Hills, NY 11375']",Forest Hills,4.0,391,"{'latitude': 40.732417, 'longitude': -73.849864}",2.0,S1yH5vdJh2L2UIb7zJ2OHg,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]"
Dozo Sushi & Asian Cuisine,"['163 S Livingston Ave', 'Livingston, NJ 07039']",Livingston,4.0,56,"{'latitude': 40.790449, 'longitude': -74.31284}",2.0,7hbY10Wu7lAiubIcpWqydQ,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'panasian', 'title': 'Pan Asian'}]"
MIGHTY Bowl,"['817 2nd Ave', 'New York, NY 10017']",New York,4.0,153,"{'latitude': 40.75101, 'longitude': -73.9717}",2.0,55jx0bYJ-odyqKKSrDXtPA,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]"
Mee Noodle Shop & Grill,"['930 2nd Ave', 'New York, NY 10022']",New York,3.5,300,"{'latitude': 40.754463, 'longitude': -73.968518}",1.0,Nt3Y26a6OMtdBe8xMMJjqQ,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'cantonese', 'title': 'Cantonese'}]"
Locanut,"['807 9th Ave', 'New York, NY 10019']",New York,4.0,62,"{'latitude': 40.76571, 'longitude': -73.98755}",2.0,WVkR6Fm98a1V5OcbDLEcnA,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]"
Best Kitchen Time,"['1250 Nostrand Ave', 'Brooklyn, NY 11225']",Brooklyn,4.0,9,"{'latitude': 40.65659, 'longitude': -73.95035}",,48-joHeN5Y-BWTDI38fzDA,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]"
Dumpling + Noodle,"['26 Palmer Ave', 'Bronxville, NY 10708']",Bronxville,3.5,264,"{'latitude': 40.9413694, 'longitude': -73.8374813}",2.0,SNZjma_-Ts9k7vXO6ErJWw,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'panasian', 'title': 'Pan Asian'}]"
Ma Mi Eatery,"['546 Durie Ave', 'Closter, NJ 07624']",Closter,4.5,144,"{'latitude': 40.9725485166492, 'longitude': -73.9616718515754}",2.0,jyt3oRV7Ymp8XbMeD3UpBw,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
New Asian Cuisine,"['44-20 48th Ave', 'Woodside, NY 11377']",Woodside,3.5,35,"{'latitude': 40.7393524, 'longitude': -73.9210213}",1.0,2rSmA4IK51QAQj60YGvjnw,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]"
Asian Fusion Grills & Sushi,"['4900 Bergenline Ave', 'Union City, NJ 07087']",Union City,4.0,184,"{'latitude': 40.78223, 'longitude': -74.02098}",2.0,nAFhhGRLt5Ty9MJY50RsaQ,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]"
