Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Dae Dreams Massage Co.,"['Los Angeles, CA 91602']",Los Angeles,5.0,1,"{'latitude': 34.1504325866699, 'longitude': -118.368759155273}",3.0,Hv3CfYoy-zjYxL3nSv9NdA,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}]"
KoKo Foot Massage,"['301 S Western Ave', 'Ste 207', 'Los Angeles, CA 90020']",Los Angeles,4.0,75,"{'latitude': 34.0683843267067, 'longitude': -118.309605384696}",1.0,UejzF-fMIOXVgAQx2TtZag,"[{'alias': 'massage', 'title': 'Massage'}]"
Cella Skin Care,"['23548 Calabasas Rd', 'Ste 205', 'Calabasas, CA 91302']",Calabasas,5.0,23,"{'latitude': 34.156806, 'longitude': -118.639809}",2.0,PMjWJYaMQh70FDm6U_d4dA,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'spas', 'title': 'Day Spas'}]"
Oasis Healing Arts,"['12360 Penn St', 'Ste A', 'Whittier, CA 90602']",Whittier,5.0,126,"{'latitude': 33.9752365, 'longitude': -118.0447019}",,5t_eOMbPGa9xs3qnqLCEaQ,"[{'alias': 'acupuncture', 'title': 'Acupuncture'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Facial by Yoshiko,"['4409 Torrance Blvd', 'Torrance, CA 90503']",Torrance,5.0,36,"{'latitude': 33.8379517259886, 'longitude': -118.359921581141}",2.0,CNmPaGB7-lJ00lH6L8eMeQ,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
Body Nourishment Wellness Spa,"['151 S Doheny Dr', 'Ste 8', 'Beverly Hills, CA 90211']",Beverly Hills,5.0,6,"{'latitude': 34.065872, 'longitude': -118.389922}",,aT0GfkQjzn9vFNPi78h0KA,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'waxing', 'title': 'Waxing'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
Eternity Thai Massage,"['4349 1/2 Sepulveda Blvd', 'Culver City, CA 90230']",Culver City,4.5,299,"{'latitude': 34.00347, 'longitude': -118.40832}",,0BoYMwXyI7ZIylH4usujtw,"[{'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Merlot Medical Spa,"['3654 S Nogales St', 'West Covina, CA 91792']",West Covina,4.0,113,"{'latitude': 34.011113, 'longitude': -117.8853235}",2.0,WtoAtYmj2s_gcxdDJYIz8w,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'medicalspa', 'title': 'Medical Spas'}]"
Wallace Skin Care  Center,"['5120 Goldleaf Cir', 'Ste 20', 'Los Angeles, CA 90056']",Los Angeles,5.0,1,"{'latitude': 33.988506, 'longitude': -118.367832}",,gNdlkMAWrCzHiMP4APR20Q,"[{'alias': 'dermatology', 'title': 'Dermatologists'}, {'alias': 'medicalspa', 'title': 'Medical Spas'}]"
Massage in LA,"['337 S Beverly Dr', 'Ste 102', 'Beverly Hills, CA 90212']",Beverly Hills,4.5,91,"{'latitude': 34.06088648645852, 'longitude': -118.3993614090478}",2.0,thPmvIts9wcAYRnxVOy52w,"[{'alias': 'massage_therapy', 'title': 'Massage Therapy'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'bodycontouring', 'title': 'Body Contouring'}]"
