Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Aire Ancient Baths - New York,"['88 Franklin St', 'New York, NY 10013']",New York,4.0,840,"{'latitude': 40.71823, 'longitude': -74.00473}",3.0,mM1uQFMZNZtrGHZzB1ghMQ,"[{'alias': 'massage', 'title': 'Massage'}]"
Nuansa Spa,"['605 Fifth Ave', 'Fl 5', 'New York, NY 10017']",New York,5.0,210,"{'latitude': 40.75755, 'longitude': -73.97752}",3.0,BqNXOy5WJjIoNTX_Xg2wOg,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}]"
Shibui,"['377 Greenwich St', 'Manhattan, NY 10013']",Manhattan,4.0,35,"{'latitude': 40.71989, 'longitude': -74.01002}",3.0,ZkI3V9xcL5r8Tw5kS0BgRw,"[{'alias': 'spas', 'title': 'Day Spas'}]"
Ohm Spa & Lounge,"['205 E 16th St', 'Ste M2A (Fl 2)', 'New York, NY 10001']",New York,4.5,240,"{'latitude': 40.7345957, 'longitude': -73.9855511}",3.0,Nu6403eEBOQvI58_ly2p7w,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
SoJo Spa Club,"['660 River Rd', 'Edgewater, NJ 07020']",Edgewater,3.5,1667,"{'latitude': 40.81893, 'longitude': -73.97956}",3.0,G4cXJFAnUMoX6BkmCNTbug,"[{'alias': 'hydrotherapy', 'title': 'Hydrotherapy'}, {'alias': 'saunas', 'title': 'Saunas'}, {'alias': 'spas', 'title': 'Day Spas'}]"
The Mandarin Spa,"['21 West 45th St', 'Ste 501', 'New York, NY 10018']",New York,4.5,128,"{'latitude': 40.756048, 'longitude': -73.980412}",2.0,EDdR1Xd-7v_m4_qs3UY3Yw,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'tcm', 'title': 'Traditional Chinese Medicine'}]"
Pure Qi Spa,"['268 Driggs Ave', 'Brooklyn, NY 11222']",Brooklyn,4.5,350,"{'latitude': 40.72272, 'longitude': -73.94853}",2.0,VV8yib_qgXF9hVk1V9AB3g,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}]"
Glo Boutique Spa,"['74 N 8th St', 'Brooklyn, NY 11249']",Brooklyn,5.0,33,"{'latitude': 40.72038, 'longitude': -73.96051}",,xHRYw4lx7O81o8MfRTZgHg,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Cynergy Spa,"['87 Fort Greene Pl', 'Brooklyn, NY 11217']",Brooklyn,4.5,140,"{'latitude': 40.687446, 'longitude': -73.976346}",3.0,wLDo9mjgv3zw_vfK1tQ5-A,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
cityWell Brooklyn,"['496 President St', 'Brooklyn, NY 11215']",Brooklyn,4.5,43,"{'latitude': 40.6778526306152, 'longitude': -73.9868698120117}",2.0,0sKA_7c8TwDtvm63_bYTgw,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}, {'alias': 'hydrotherapy', 'title': 'Hydrotherapy'}]"
Bamford Haybarn Spa,"['60 Furman St', 'Brooklyn, NY 11201']",Brooklyn,4.0,28,"{'latitude': 40.701758, 'longitude': -73.995995}",,8YHDVxA8qh03OBYlxS-RtQ,"[{'alias': 'spas', 'title': 'Day Spas'}]"
New York Spa Sauna,"['149-06 Northern Blvd', 'Flushing, NY 11354']",Flushing,4.0,134,"{'latitude': 40.765315, 'longitude': -73.816745}",2.0,yzG1kJ-wuHsCjqhzM1SOag,"[{'alias': 'spas', 'title': 'Day Spas'}]"
Renew Day Spa II,"['78 Bowery St', 'Fl 1', 'New York, NY 10013']",New York,5.0,247,"{'latitude': 40.71688, 'longitude': -73.9959}",1.0,4RQbiWHeHa42PA58mdh2aA,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'reflexology', 'title': 'Reflexology'}]"
DAPHNE,"['375 Broome St', 'New York, NY 10013']",New York,4.5,61,"{'latitude': 40.720195912956, 'longitude': -73.9963897478504}",3.0,LIFoBvmRG5PtmPvRpJ53MA,"[{'alias': 'sugaring', 'title': 'Sugaring'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'spas', 'title': 'Day Spas'}]"
Hideaway Spa & Lounge Wall Street,"['108 Greenwich St', 'Fl 4', 'New York, NY 10006']",New York,4.5,114,"{'latitude': 40.7086054, 'longitude': -74.0136016}",2.0,FEG5YfXwLIfQ61PZq4lCeA,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'waxing', 'title': 'Waxing'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
Best Spa,"['149-40 41st Ave', 'Fl 2', 'Flushing, NY 11355']",Flushing,4.5,186,"{'latitude': 40.7622793572211, 'longitude': -73.8143201981832}",1.0,voDZwsggA1hGSyrsHTg79A,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
Naturopathica Spa & Healing Center - Chelsea,"['127 W 26th St', 'Street Level', 'New York, NY 10001']",New York,4.5,70,"{'latitude': 40.7454904, 'longitude': -73.9925113}",3.0,Raq6jTrld_ex5nUeLczr5Q,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage', 'title': 'Massage'}]"
Spa Boutique 2go,"['69 E 130th St', 'New York, NY 10037']",New York,4.5,103,"{'latitude': 40.80874, 'longitude': -73.93737}",2.0,B7GOJGb20Ofvg76nqQKdZA,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage', 'title': 'Massage'}]"
Yihan Spa,"['926 2nd Ave', 'Fl 2', 'New York, NY 10022']",New York,4.5,199,"{'latitude': 40.7542303, 'longitude': -73.9686086}",2.0,V_lzIYWkUMq8gDrcVy8jpg,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage', 'title': 'Massage'}]"
Renew Body Spa,"['111 W 25th St', 'New York, NY 10001']",New York,5.0,110,"{'latitude': 40.74457, 'longitude': -73.99251}",1.0,3IwrBms4TFXgEjsUGBL7iA,"[{'alias': 'massage', 'title': 'Massage'}]"
Soho Sanctuary,"['119 Mercer St', 'New York, NY 10012']",New York,4.0,106,"{'latitude': 40.72414, 'longitude': -73.99932}",3.0,uUb8lDmKEUt49kNM7kbwBA,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'yoga', 'title': 'Yoga'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
PRESS Massage Williamsburg,"['169 Wythe Ave', 'Ste 202', 'Brooklyn, NY 11249']",Brooklyn,4.5,176,"{'latitude': 40.7186398056284, 'longitude': -73.9613771438599}",,V1Z74XUHv6DepYktYUmDiA,"[{'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Green Stone Spa,"['133 Water St', 'Brooklyn, NY 11201']",Brooklyn,4.0,65,"{'latitude': 40.70338, 'longitude': -73.98906}",,bTlF0xHYRjVhrzs8gqRw1A,"[{'alias': 'massage_therapy', 'title': 'Massage Therapy'}, {'alias': 'physicaltherapy', 'title': 'Physical Therapy'}, {'alias': 'prenatal', 'title': 'Prenatal/Perinatal Care'}]"
Caudalie Boutique - Meatpacking,"['823 Washington St', 'New York, NY 10014']",New York,5.0,22,"{'latitude': 40.73973, 'longitude': -74.00774}",3.0,vFIuJD2_gVIf7fVXo89qhw,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}, {'alias': 'massage', 'title': 'Massage'}]"
The Spa at Mandarin Oriental,"['80 Columbus Cir 60th St', 'New York, NY 10023']",New York,4.0,87,"{'latitude': 40.768818, 'longitude': -73.98304}",4.0,CaEh6DNSCBkgF6kp5JOJ2A,"[{'alias': 'spas', 'title': 'Day Spas'}]"
La Prairie at The Ritz-Carlton Spa,"['50 Central Park S', 'Fl 2', 'New York, NY 10019']",New York,4.5,35,"{'latitude': 40.76525, 'longitude': -73.97604}",4.0,DcshU8rJkoroFhT2RNq41w,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}]"
MJ Treatment Spa & Wellness,"['3000 Bronx Park E', 'Ste 1', 'Bronx, NY 10467']",Bronx,4.5,97,"{'latitude': 40.870216, 'longitude': -73.870202}",2.0,uBXC0Re3rz8OlaR8wiuvUg,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'waxing', 'title': 'Waxing'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Zensayshen,"['311 Clarkson Ave', 'Brooklyn, NY 11226']",Brooklyn,5.0,25,"{'latitude': 40.65568, 'longitude': -73.94941}",,hXy57HWnZbB-QKuDMvWgmg,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}, {'alias': 'waxing', 'title': 'Waxing'}]"
Spa Mai,"['404 Broadway', 'Lower Level', 'New York, NY 10013']",New York,4.5,99,"{'latitude': 40.7187867, 'longitude': -74.0020466}",1.0,xG4_l3cYiEIGQfwK5d9fsw,"[{'alias': 'spas', 'title': 'Day Spas'}]"
The Couple Spa,"['320 East 65th St', 'New York, NY 10065']",New York,4.5,253,"{'latitude': 40.763796, 'longitude': -73.960878}",2.0,7sWkB3j3Q9yxoOePbYY9Qw,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
Oasis Day Spa,"['1 Park Ave', 'New York, NY 10016']",New York,4.0,302,"{'latitude': 40.74586, 'longitude': -73.98145}",3.0,FkmTt8MDdJ1hOeBzWatR0Q,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}]"
DUMBO Wellness,"['53 Bridge St', 'Ste 304', 'Brooklyn, NY 11201']",Brooklyn,5.0,22,"{'latitude': 40.702672, 'longitude': -73.984332}",2.0,oNrGMa0avrE8rNh2zBe98g,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'reflexology', 'title': 'Reflexology'}]"
SKN Spa,"['698 10th Ave', 'New York, NY 10019']",New York,4.5,350,"{'latitude': 40.76379, 'longitude': -73.99208}",2.0,mr2U0QKo8ZyV2w4_cOkhAw,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'hairremoval', 'title': 'Hair Removal'}]"
Pavirin Thai Spa,"['162 West 56th', 'Suite 502', 'New York, NY 10019']",New York,5.0,118,"{'latitude': 40.764617, 'longitude': -73.980293}",2.0,B1qj56qIJ1K5q9LHvrA57g,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'reflexology', 'title': 'Reflexology'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Juvenex Spa,"['25 W 32nd St', 'Fl 5', 'New York, NY 10001']",New York,3.5,359,"{'latitude': 40.74783, 'longitude': -73.98685}",3.0,0QhgfjdBu1RKyIrwygCMqg,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
Zahara Day Spa,"['403 Monmouth St', 'Jersey City, NJ 07302']",Jersey City,5.0,101,"{'latitude': 40.7234411, 'longitude': -74.0493078}",2.0,s51SwPK4c8lYW49k6T8Hag,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
Kimberly Spa,"['28 Elizabeth St', 'New York, NY 10013']",New York,4.5,768,"{'latitude': 40.7162, 'longitude': -73.99699}",1.0,jOA8rJehImz34TuLmvhwMQ,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'reflexology', 'title': 'Reflexology'}]"
Spa Castle,"['13110 11th Ave', 'College Point, NY 11356']",College Point,3.0,1868,"{'latitude': 40.7876039, 'longitude': -73.8371003}",2.0,8VTSpsJCyB-wgtCFkSTszg,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'reflexology', 'title': 'Reflexology'}, {'alias': 'hydrotherapy', 'title': 'Hydrotherapy'}]"
Sage Spa NOW Red Moon Wellness,"['405 5th Ave', 'Fl 2', 'Brooklyn, NY 11215']",Brooklyn,4.5,82,"{'latitude': 40.670093, 'longitude': -73.985168}",2.0,U0N4eotLFZB1GkhlhE920Q,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}]"
The Secret Garden Eco Salon & Spa,"['702 Forest Ave', 'Staten Island, NY 10310']",Staten Island,4.5,105,"{'latitude': 40.629223, 'longitude': -74.11263}",3.0,RjSI04TNF8xmQpKdpQQbiA,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'hair', 'title': 'Hair Salons'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
88 Spa,"['88 Nassau St', 'Fl 3', 'New York, NY 10038']",New York,4.5,49,"{'latitude': 40.7100099, 'longitude': -74.00776}",2.0,u7jPtPAiEC4k-Ff6Hd-Ssw,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}]"
Spa Palace,"['801 Manhattan Ave', 'Brooklyn, NY 11222']",Brooklyn,4.5,77,"{'latitude': 40.7278, 'longitude': -73.95322}",,EUmzTB6G2SCRypNNMW5p5g,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}, {'alias': 'acupuncture', 'title': 'Acupuncture'}]"
Simple Skin Spa,"['72-09 Grand Ave', 'Maspeth, NY 11378']",Maspeth,4.5,93,"{'latitude': 40.7283782, 'longitude': -73.8911298}",2.0,9xJ__n7jY01lluYX9DboBg,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}]"
Zigridas Spa,"['1135 F Morris Park', 'Bronx, NY 10461']",Bronx,4.0,17,"{'latitude': 40.850366, 'longitude': -73.851775}",,KS8THGGxSavhH2BNsywGtA,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'spraytanning', 'title': 'Spray Tanning'}, {'alias': 'spas', 'title': 'Day Spas'}]"
Body by Brooklyn,"['275 Park Ave', 'Brooklyn, NY 11205']",Brooklyn,3.0,376,"{'latitude': 40.69612, 'longitude': -73.96814}",3.0,ABvIpl69v425nYvVRB4kIg,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage', 'title': 'Massage'}]"
Mama Spa,"['141 Allen St', 'New York, NY 10002']",New York,4.0,209,"{'latitude': 40.72038, 'longitude': -73.99007}",2.0,6b62gX7h6qhduyI8Z4DO3w,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'hydrotherapy', 'title': 'Hydrotherapy'}]"
Zuyuan,"['48 Mott St', 'Fl 2', 'New York, NY 10013']",New York,4.5,584,"{'latitude': 40.7153599, 'longitude': -73.99848}",1.0,ClY7IwXYIqMF-GPFuH6e_A,"[{'alias': 'massage', 'title': 'Massage'}]"
Bergen Spa,"['64 Bergen St', 'Brooklyn, NY 11201']",Brooklyn,4.5,253,"{'latitude': 40.68677, 'longitude': -73.99112}",1.0,0gbyQuU4PXKRYPEcdbv6pw,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'reflexology', 'title': 'Reflexology'}]"
Plaza M Spa,"['46 Water St', 'Brooklyn, NY 11201']",Brooklyn,4.0,4,"{'latitude': 40.703299104988, 'longitude': -73.9923027374633}",,3eHp_l7UrzmaXdhBTLrrIA,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'othersalons', 'title': 'Nail Salons'}]"
Ocean Healing Spa,"['208 E 82nd St', 'New York, NY 10028']",New York,5.0,36,"{'latitude': 40.775904, 'longitude': -73.955399}",,B9fabYdVATdAf_2_LHdNmg,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'reflexology', 'title': 'Reflexology'}]"
Bathhouse,"['103 N 10th St', 'Brooklyn, NY 11249']",Brooklyn,3.5,58,"{'latitude': 40.72053, 'longitude': -73.95741}",,VjZQS4__cBDQGCrzNSqxUg,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'saunas', 'title': 'Saunas'}, {'alias': 'cryotherapy', 'title': 'Cryotherapy'}]"
BRC Day Spa & Sauna Resort,"['24-20 Broadway', 'Fair Lawn, NJ 07410']",Fair Lawn,4.0,190,"{'latitude': 40.922871, 'longitude': -74.110496}",2.0,hqXSB_nHhW4NwTfBOsdaWw,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'saunas', 'title': 'Saunas'}]"
Glow Spa,"['4 Payson Ave', 'New York, NY 10034']",New York,4.5,47,"{'latitude': 40.866349, 'longitude': -73.929478}",2.0,HutE7S1-DlvHxAhZ6g0W6A,"[{'alias': 'spas', 'title': 'Day Spas'}]"
Rego Beauty Spa,"['93-07 63rd Dr', 'Rego Park, NY 11374']",Rego Park,4.5,172,"{'latitude': 40.7282849, 'longitude': -73.8634992}",1.0,CyJ84OTQpNCBsBJ3vwrT6Q,"[{'alias': 'spas', 'title': 'Day Spas'}]"
great jones spa,"['29 Great Jones St', 'New York, NY 10012']",New York,3.0,534,"{'latitude': 40.72697, 'longitude': -73.99327}",3.0,Onxh447b4NYfo1Y3H-qpRA,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Jurlique - CLOSED,"['477 Madison Ave', 'New York, NY 10022']",New York,4.5,30,"{'latitude': 40.75852, 'longitude': -73.97463}",3.0,-kaktEKXsai7iNe0ba1FYw,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}]"
The Peninsula Spa,"['700 Fifth Ave', 'New York, NY 10019']",New York,4.0,52,"{'latitude': 40.7616, 'longitude': -73.9752}",4.0,7QgHSyDaEo-H-HV4y0m1PA,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}]"
Serenity Beauty Spa,"['211 N 4th St', 'Brooklyn, NY 11211']",Brooklyn,4.5,136,"{'latitude': 40.71456, 'longitude': -73.95668}",2.0,glMirP1UezuJFmXfp61C8g,"[{'alias': 'spas', 'title': 'Day Spas'}]"
Rescue Spa,"['29 East 19th St', 'New York, NY 10003']",New York,4.0,130,"{'latitude': 40.73828, 'longitude': -73.9891899}",4.0,SDrll4HJX9Xfzpsa3tT7SA,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'hair', 'title': 'Hair Salons'}]"
PRESS Massage Greenpoint,"['37 Greenpoint Ave', 'Ste 217', 'Brooklyn, NY 11222']",Brooklyn,5.0,47,"{'latitude': 40.7299451, 'longitude': -73.9588954}",3.0,6Y11Mc3qCNQkaS-XPIjgDw,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Haven Spa,"['250 Mercer St', 'New York, NY 10012']",New York,3.5,115,"{'latitude': 40.7283541560173, 'longitude': -73.9953781664371}",2.0,ad31NoH3Xb7q1bYg-YEoog,"[{'alias': 'spas', 'title': 'Day Spas'}]"
Grandee Men’s Spa,"['300W 56th St 2nd', 'New York, NY 10019']",New York,5.0,3,"{'latitude': 40.766041, 'longitude': -73.983681}",,ADZyoOEPWqk8st91hqkqxg,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'waxing', 'title': 'Waxing'}]"
Buri Spa,"['39 W 32nd St', 'Ste 303', 'New York, NY 10001']",New York,5.0,45,"{'latitude': 40.7481614, 'longitude': -73.9872958}",2.0,rw3uCeZBVg6L_AVc_NxacQ,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Zhong Huang Spa,"['136-89 Roosevelt Ave', 'Fl 3', 'Flushing, NY 11354']",Flushing,4.0,313,"{'latitude': 40.76061, 'longitude': -73.82699}",1.0,8o51Y6LpKtxxnechJkMWPg,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}]"
Argana Day Spa,"['7712 13th Ave', 'Brooklyn, NY 11228']",Brooklyn,4.0,31,"{'latitude': 40.619037, 'longitude': -74.009164}",2.0,euVTN2wpbCNZrrtFET_nWg,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}]"
Skin Spa New York - Mideast / E 56th St,"['127 E 56th St', 'New York, NY 10022']",New York,4.5,36,"{'latitude': 40.760684, 'longitude': -73.969993}",2.0,LVQ6k2dwN5NHvJ7cpN4fOw,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'laser_hair_removal', 'title': 'Laser Hair Removal'}]"
Renew Day Spa,"['42 Bowery', 'Fl 2', 'New York, NY 10013']",New York,4.5,841,"{'latitude': 40.715595, 'longitude': -73.996822}",1.0,-R4lcVkMi05sQc2vQOTUiA,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'reflexology', 'title': 'Reflexology'}]"
Ease NY,"['18 E 41st St', 'Fl 14', 'New York, NY 10017']",New York,4.5,226,"{'latitude': 40.75220789999999, 'longitude': -73.9804547}",2.0,f_XMe0wAx0Ngl4nvgJ5JHg,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Grand Elegant Spa,"['246 Grand St', 'Fl 2', 'New York, NY 10002']",New York,5.0,1,"{'latitude': 40.718438, 'longitude': -73.994085}",,oluMs7xazEBXpEz-MeqMPw,"[{'alias': 'spas', 'title': 'Day Spas'}]"
Salon De Tokyo,"['5 E 57th St', 'Fl 17', 'New York, NY 10022']",New York,4.0,109,"{'latitude': 40.762919, 'longitude': -73.973157}",2.0,clPF8kb8OAeo8TWZJsFFmw,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'saunas', 'title': 'Saunas'}]"
Ascend Medical & Wellness Spa,"['82-62 Austin St', 'Kew Gardens, NY 11415']",Kew Gardens,4.0,135,"{'latitude': 40.70952, 'longitude': -73.83023}",2.0,OZDf-03YgFTNEtog5RCDNA,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Green Spa on the Go,"['98-04 Metropolitan Ave', 'Forest Hills, NY 11375']",Forest Hills,5.0,37,"{'latitude': 40.710795, 'longitude': -73.854548}",2.0,CAl2jGGwD_5IMtumAL6usw,"[{'alias': 'spas', 'title': 'Day Spas'}]"
Peachy,"['281 Hudson St', 'New York, NY 10013']",New York,5.0,25,"{'latitude': 40.7254204, 'longitude': -74.0078522}",,lJKdg_f_RahXiUMkwYAy7A,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'medicalspa', 'title': 'Medical Spas'}]"
Tribeca Spa of Tranquility,"['462 Greenwich St', 'New York, NY 10013']",New York,3.5,423,"{'latitude': 40.723909, 'longitude': -74.009657}",2.0,eqAnbLSj3f1osvKeERI3-A,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'laser_hair_removal', 'title': 'Laser Hair Removal'}]"
Grand Central Bodywork,"['135 W 29th St', 'Ste 403', 'New York, NY 10001']",New York,5.0,47,"{'latitude': 40.74735, 'longitude': -73.99146}",2.0,MJ4gzHI6A_OQMltd3ciuww,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}, {'alias': 'reflexology', 'title': 'Reflexology'}]"
Namaste Organic Spa,"['30 Franklin Ave', 'Ridgewood, NJ 07450']",Ridgewood,4.5,70,"{'latitude': 40.98083, 'longitude': -74.11869}",2.0,GclosVbQ4-w3HS6t47GSPQ,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'waxing', 'title': 'Waxing'}]"
ReviTouch,"['90 Broad St', 'Fl 2 Ste 260', 'New York, NY 10004']",New York,5.0,13,"{'latitude': 40.70382, 'longitude': -74.01174}",,HwLJHG_zbod5ys537W2zHw,"[{'alias': 'massage_therapy', 'title': 'Massage Therapy'}, {'alias': 'massage', 'title': 'Massage'}]"
Melt Massage & Bodywork,"['84 Lafayette Ave', 'Brooklyn, NY 11217']",Brooklyn,5.0,119,"{'latitude': 40.68702, 'longitude': -73.9744}",,LH7xjdkaeNDogmywjl7xFQ,"[{'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Fusion Spa,"['420 W 24th St', 'Ste 1F', 'New York, NY 10011']",New York,5.0,40,"{'latitude': 40.7473279, 'longitude': -74.0017728}",2.0,WLT0C-MjBMHL2mpzRHrkSQ,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'spas', 'title': 'Day Spas'}]"
Aquis Body Spa,"['260 W 36th St', 'New York, NY 10018']",New York,5.0,313,"{'latitude': 40.75312, 'longitude': -73.99193}",2.0,xHCOOG1ada7hwmN9eJ6noQ,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}]"
Natura Spa,"['30-79 Steinway St', 'Astoria, NY 11103']",Astoria,4.0,293,"{'latitude': 40.7618402, 'longitude': -73.9163485}",2.0,DCO77VD29M3pTwnETer7OQ,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'makeupartists', 'title': 'Makeup Artists'}, {'alias': 'hair', 'title': 'Hair Salons'}]"
Cheng  Acupuncture Wellness,"['479 78th St', 'Brooklyn, NY 11209']",Brooklyn,4.5,126,"{'latitude': 40.6275778, 'longitude': -74.0239372}",2.0,L2I114qmYgpGrARwhJTd4A,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'acupuncture', 'title': 'Acupuncture'}]"
Go Green Organic Spa & Shop,"['80-82 Bowery', 'Fl 2', 'New York, NY 10002']",New York,4.0,333,"{'latitude': 40.71701, 'longitude': -73.99582}",2.0,l5LloZJ32rNH1_3K60bCBw,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'waxing', 'title': 'Waxing'}]"
Pratima Skincare,"['110 Greene St', 'Ste 701', 'New York, NY 10012']",New York,4.5,87,"{'latitude': 40.7245958, 'longitude': -73.999694}",3.0,aIJ4hHQMxE0m1K3p42PGPw,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}]"
Brooklyn Heights Day Spa,"['150 Remsen St', 'Brooklyn, NY 11201']",Brooklyn,4.5,13,"{'latitude': 40.69356, 'longitude': -73.99302}",,zVCHcp_yVlGgxFfRVOr6dA,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage', 'title': 'Massage'}]"
