Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Hyde Lounge at Staples Center,"['1111 S Figueroa St', 'Staples Center', 'Los Angeles, CA 90015']",Los Angeles,3.5,65,"{'latitude': 34.043254, 'longitude': -118.266989}",4.0,yPQMxt4jBFGsyNsN_hyqKA,"[{'alias': 'lounges', 'title': 'Lounges'}]"
Roofdeck Lounge at The Moment Hotel,"['7370 Sunset Blvd', 'Los Angeles, CA 90046']",Los Angeles,4.0,1,"{'latitude': 34.09766, 'longitude': -118.35142}",,keRUJzBo2enXGXCwO-mYvg,"[{'alias': 'lounges', 'title': 'Lounges'}]"
Starry Night,"['8295 Garden Grove Blvd', 'Star BBQ', 'Garden Grove, CA 92844']",Garden Grove,4.5,33,"{'latitude': 33.7740786, 'longitude': -117.9872832}",2.0,IO35JVIC29qI5TH0aRKz3w,"[{'alias': 'lounges', 'title': 'Lounges'}]"
Mila Rooftop,"['1100 N Brand Blvd', 'Glendale, CA 91202']",Glendale,3.0,58,"{'latitude': 34.1616, 'longitude': -118.2546}",,L7bL0VcG-slbQGIAU0CHhw,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Blue Lounge,"['1551 N Vermont Ave', 'Unit 2', 'Los Angeles, CA 90027']",Los Angeles,5.0,16,"{'latitude': 34.099889, 'longitude': -118.292574}",2.0,XAhEmo_HZNawsaYJpgg_Xg,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'lounges', 'title': 'Lounges'}]"
Social Hookah Lounge,"['5409 W Pico Blvd', 'Los Angeles, CA 90019']",Los Angeles,4.5,6,"{'latitude': 34.04866833, 'longitude': -118.35607}",2.0,QrhlWsdmZTcv42ky6R-tpA,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}]"
Rabbit Hole,"['24 W Main St', 'Alhambra, CA 91801']",Alhambra,4.0,542,"{'latitude': 34.094775142337674, 'longitude': -118.12724999329717}",2.0,xMMDfAy3Eohy8xOzh9hU9A,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
Mama Shelter Rooftop Bar,"['6500 Selma Ave', 'Los Angeles, CA 90028']",Los Angeles,3.5,516,"{'latitude': 34.0996099751367, 'longitude': -118.331350050867}",2.0,8LdFAPdaWMg9sVRgmRv0NQ,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
Alley Lounge,"['12223 West Washington Blvd', 'Culver City, CA 90066']",Culver City,4.0,261,"{'latitude': 33.9975, 'longitude': -118.4263}",2.0,ywevJMtMix7dzLwCBdalsg,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
Harlowe,"['7321 Santa Monica Blvd', 'West Hollywood, CA 90046']",West Hollywood,4.0,429,"{'latitude': 34.09103, 'longitude': -118.34952}",2.0,kO-2RXxr3PJ4Fkh_2FfrMA,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]"
