Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories,Latitude,Longitude
Warude,"['385 Tompkins Ave', 'Brooklyn, NY 11216']",Brooklyn,4.0,91,"{'latitude': 40.6846262, 'longitude': -73.9440354}",2.0,-fRgp3gv0-R6y9YOJX8ZVA,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'ramen', 'title': 'Ramen'}]",40.6846262,-73.9440354
Sai,"['95-34 Queens Blvd', 'Rego Park, NY 11374']",Rego Park,5.0,187,"{'latitude': 40.73012, 'longitude': -73.8636}",2.0,3n6i8TwGEIL9KnCCHUyiqA,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",40.73012,-73.8636
Nyonya,"['199 Grand St', 'New York, NY 10013']",New York,4.0,2096,"{'latitude': 40.7190148, 'longitude': -73.9968228}",2.0,M-odQWSEfsR2mVEw7nKG-g,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'chinese', 'title': 'Chinese'}]",40.7190148,-73.9968228
Song's Family Food,"['162-20 Northern Blvd', 'Flushing, NY 11358']",Flushing,4.0,150,"{'latitude': 40.7614, 'longitude': -73.80322}",1.0,Y_uOGOW_0miGA_Oh_bf44w,"[{'alias': 'korean', 'title': 'Korean'}]",40.7614,-73.80322
1 OR 8,"['229 Dekalb Ave', 'Brooklyn, NY 11205']",Brooklyn,4.0,410,"{'latitude': 40.6896859, 'longitude': -73.9703551}",3.0,MM5P9cKlzovYLcf5qf2SwQ,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",40.6896859,-73.9703551
Gyu-Kaku Japanese BBQ,"['4052 Main St', 'Flushing, NY 11354']",Flushing,4.5,583,"{'latitude': 40.758159, 'longitude': -73.829822}",2.0,wUu9WcGjP8KS6KlpARChyQ,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.758159,-73.829822
Lucky Cat,"['232 E 53rd St', 'New York, NY 10022']",New York,4.0,339,"{'latitude': 40.7570162692229, 'longitude': -73.9681779883895}",2.0,Q23LvHPuC9ajSbMEt8xoUw,"[{'alias': 'japanese', 'title': 'Japanese'}]",40.7570162692229,-73.9681779883895
Joong Hwa Ru,"['2090 Lincoln Hwy', 'Ste 4', 'Edison, NJ 08817']",Edison,4.0,79,"{'latitude': 40.525959870136504, 'longitude': -74.38649739891883}",2.0,nDOboaohLGePuyAz6-MpNA,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",40.525959870136504,-74.38649739891883
WingK Boy Chicken,"['662 Passaic Ave', 'Nutley, NJ 07110']",Nutley,3.5,14,"{'latitude': 40.827258, 'longitude': -74.145901}",,1Knb-4wuDE_R72HQRKqTmw,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'wraps', 'title': 'Wraps'}]",40.827258,-74.145901
Ippudo NY,"['65 4th Ave', 'New York, NY 10003']",New York,4.0,10017,"{'latitude': 40.73092, 'longitude': -73.99015}",2.0,44SY464xDHbvOcjDzRbKkQ,"[{'alias': 'ramen', 'title': 'Ramen'}]",40.73092,-73.99015
Tang Two Restaurant,"['2056 Hudson St', 'Fort Lee, NJ 07024']",Fort Lee,3.5,43,"{'latitude': 40.852137, 'longitude': -73.968427}",2.0,V7guNbYrJnTDIn2m6N49EQ,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",40.852137,-73.968427
Kinyobi,"['838 Main St', 'Hackensack, NJ 07601']",Hackensack,4.5,224,"{'latitude': 40.9056115, 'longitude': -74.0419801}",2.0,fb25QQAA6WB_1ljad-E4EA,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",40.9056115,-74.0419801
Glazed Hen: Korean Fried Chicken,"['74 5th Ave', 'New York, NY 10011']",New York,3.0,5,"{'latitude': 40.735716, 'longitude': -73.99425}",,gZR6QEIx35_aRvY3lGqukA,"[{'alias': 'korean', 'title': 'Korean'}]",40.735716,-73.99425
Rolly,"['252-01 Northern Blvd', 'Douglaston, NY 11362']",Douglaston,4.5,75,"{'latitude': 40.769905, 'longitude': -73.736478}",2.0,bAF3Q_A_MKbfSOdWz6ar3A,"[{'alias': 'korean', 'title': 'Korean'}]",40.769905,-73.736478
Kyuramen,"['201 New Dorp Ln', 'Staten Island, NY 10306']",Staten Island,3.5,5,"{'latitude': 40.573056, 'longitude': -74.114109}",,HX1FBbQ3y9GpyrkxQcK0qw,"[{'alias': 'ramen', 'title': 'Ramen'}]",40.573056,-74.114109
Dumok,"['8 Henry Ave', 'Fl 2', 'Palisades Park, NJ 07650']",Palisades Park,3.5,22,"{'latitude': 40.8461988, 'longitude': -73.9996687}",2.0,_NCh8Gxnrp33NOaDRCxRbQ,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.8461988,-73.9996687
Minca,"['536 E 5th St', 'New York, NY 10009']",New York,4.0,1668,"{'latitude': 40.72412, 'longitude': -73.98288}",2.0,raelHbSJ_gTo701c-KyXWg,"[{'alias': 'ramen', 'title': 'Ramen'}]",40.72412,-73.98288
Dae Bak Bap Jip,"['500 10th St', 'Palisades Park, NJ 07650']",Palisades Park,3.5,26,"{'latitude': 40.8469212055206, 'longitude': -73.9849316328764}",2.0,-vV8jv8tlIt0Wfn9whp_2w,"[{'alias': 'korean', 'title': 'Korean'}]",40.8469212055206,-73.9849316328764
Kim Chayul's Myung Poom Kalbi,"['41-22 162nd St', 'Flushing, NY 11358']",Flushing,4.0,33,"{'latitude': 40.7607694, 'longitude': -73.8041304}",3.0,-PMjjzD4JqHI-XoHBVc3ww,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.7607694,-73.8041304
jipbop,"['506 Broad Ave', 'Ridgefield, NJ 07657']",Ridgefield,5.0,2,"{'latitude': 40.83364, 'longitude': -74.00942}",,DjESoX8pr203rbvJru4VCQ,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'korean', 'title': 'Korean'}]",40.83364,-74.00942
Sachi Asian Bistro,"['713 2nd Ave', 'New York, NY 10016']",New York,4.0,215,"{'latitude': 40.7478, 'longitude': -73.97406}",2.0,VpInBiE272MaN1Hi0DA-Zw,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",40.7478,-73.97406
BBQ Chicken & Beer,"['651 Anderson Ave', 'Cliffside Park, NJ 07010']",Cliffside Park,4.0,191,"{'latitude': 40.82661, 'longitude': -73.98751}",2.0,MrFEQaMci5d7OkMLqEq-tw,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]",40.82661,-73.98751
KYURAMEN,"['133-42 37th Ave', 'Flushing, NY 11354']",Flushing,4.0,600,"{'latitude': 40.76051, 'longitude': -73.83339}",2.0,-86K6KX3HlUwkWTWRO3VAQ,"[{'alias': 'ramen', 'title': 'Ramen'}]",40.76051,-73.83339
CravWings,"['1769 Central Park Ave', 'Yonkers, NY 10710']",Yonkers,4.0,107,"{'latitude': 40.960288, 'longitude': -73.842959}",,Y2J7HZ64YHAjpdHza3-N4w,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}]",40.960288,-73.842959
Gagopa Karaoke,"['28 W 32nd St', 'New York, NY 10001']",New York,4.0,268,"{'latitude': 40.74758, 'longitude': -73.98709}",1.0,D2AESr-Px4rMw7yLlCmLkQ,"[{'alias': 'karaoke', 'title': 'Karaoke'}]",40.74758,-73.98709
Cafe Hestia,"['513 7th Ave', 'New York, NY 10018']",New York,3.0,113,"{'latitude': 40.753127852035, 'longitude': -73.988746209787}",2.0,87C1A7TyutLNCZxBPCdWsQ,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'korean', 'title': 'Korean'}]",40.753127852035,-73.988746209787
Old Days Corp,"['4113 150th St', 'Flushing, NY 11355']",Flushing,4.0,5,"{'latitude': 40.76247, 'longitude': -73.81344}",,rDel4XpHiTzE4X7f2demog,"[{'alias': 'korean', 'title': 'Korean'}]",40.76247,-73.81344
Wonjo Tofu House,"['136-20 39th Ave', 'Flushing, NY 11354']",Flushing,3.0,14,"{'latitude': 40.7603812, 'longitude': -73.8295674}",2.0,6s-8MdFKh5oEN45cOeM1ig,"[{'alias': 'korean', 'title': 'Korean'}]",40.7603812,-73.8295674
nonono,"['118 Madison Ave', 'New York, NY 10016']",New York,4.0,790,"{'latitude': 40.74545, 'longitude': -73.98499}",2.0,qm1J_dPA5IHij1oAnoZwHw,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'ramen', 'title': 'Ramen'}]",40.74545,-73.98499
Laojie Hotpot,"['811 53rd St', 'Brooklyn, NY 11220']",Brooklyn,4.5,606,"{'latitude': 40.6389709339157, 'longitude': -74.0046846944427}",2.0,16heVvLqYfLpl8mC1RN3Bg,"[{'alias': 'hotpot', 'title': 'Hot Pot'}]",40.6389709339157,-74.0046846944427
Playground Bar & Bistro And Taitoon Thai Karaoke,"['7130 Roosevelt Ave', 'Jackson Heights, NY 11372']",Jackson Heights,4.0,200,"{'latitude': 40.746388, 'longitude': -73.89379}",2.0,SZQqAil4kuXhNCLR7_6khg,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'thai', 'title': 'Thai'}]",40.746388,-73.89379
Mokja Chicken & Pizza,"['154-17 Roosevelt Ave', 'Flushing, NY 11354']",Flushing,4.0,17,"{'latitude': 40.764113, 'longitude': -73.810315}",,u_bZIE1_NFrl-jqi15-s2g,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'korean', 'title': 'Korean'}]",40.764113,-73.810315
Benemon,"['108 E 4th St', 'New York, NY 10003']",New York,4.5,580,"{'latitude': 40.72551, 'longitude': -73.98838}",2.0,axqp3pGJXnTLgq2QrPyDyQ,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",40.72551,-73.98838
hanon,"['436 Union Ave', 'Brooklyn, NY 11211']",Brooklyn,4.5,146,"{'latitude': 40.7134488, 'longitude': -73.9513445}",2.0,FYWwW5lcxKzaA98Xgw8bqA,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",40.7134488,-73.9513445
Moon Star Grill,"['3519-25 Johnson Ave', 'Riverdale, NY 10463']",Riverdale,4.0,107,"{'latitude': 40.8861089331436, 'longitude': -73.909908766271}",2.0,BJn68qCExYQrPCT7CeOpzw,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",40.8861089331436,-73.909908766271
Son Kalguksu,"['339 Broad Ave', 'Palisades Park, NJ 07650']",Palisades Park,4.5,32,"{'latitude': 40.8492632, 'longitude': -73.9970621}",2.0,XZM8rb2G7iBY16bxSEkC0A,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'seafood', 'title': 'Seafood'}]",40.8492632,-73.9970621
Longevousjoy,"['6610 Bay Pkwy', 'Brooklyn, NY 11204']",Brooklyn,3.5,307,"{'latitude': 40.61312, 'longitude': -73.98246}",2.0,2txI-FAVf7q0SHNPcnjm7Q,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",40.61312,-73.98246
Mr BBQ,"['150 Sylvan Ave', 'Englewood Cliffs, NJ 07632']",Englewood Cliffs,4.0,209,"{'latitude': 40.870254, 'longitude': -73.956818}",2.0,093cfHd4VSqyr5sSjdZmdQ,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.870254,-73.956818
Dak Zip,"['219 Grand St', 'Ste S1', 'Brooklyn, NY 11211']",Brooklyn,3.0,9,"{'latitude': 40.7138973761114, 'longitude': -73.9595693349838}",,hz5dH1DFhB_TYGGtTECdYA,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.7138973761114,-73.9595693349838
PyeongAnDong,"['2020 N Central Rd', 'Fort Lee, NJ 07024']",Fort Lee,3.5,28,"{'latitude': 40.851355, 'longitude': -73.965705}",2.0,04DsleqgEGQfoBhNTeTJlA,"[{'alias': 'korean', 'title': 'Korean'}]",40.851355,-73.965705
Izakaya Juraku,"['121 Ludlow St', 'New York, NY 10002']",New York,4.5,113,"{'latitude': 40.7196796287355, 'longitude': -73.9887088537216}",2.0,RYKGs45OjF-vlb2Ds2Jb_g,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'ramen', 'title': 'Ramen'}]",40.7196796287355,-73.9887088537216
New York Kim-bob Nara,"['153-02A Northern Blvd', 'Flushing, NY 11354']",Flushing,4.0,41,"{'latitude': 40.76436, 'longitude': -73.82594}",1.0,SmGV2Ns7Md4MpNg6sskUpg,"[{'alias': 'korean', 'title': 'Korean'}]",40.76436,-73.82594
SuPoke Bar,"['68 W 39th St', 'New York, NY 10018']",New York,4.0,50,"{'latitude': 40.75269, 'longitude': -73.98518}",2.0,NoTuWQk3CHYQ_u_4JLmmbw,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'korean', 'title': 'Korean'}]",40.75269,-73.98518
Dol Seafood,"['1475 Old Bergen Blvd', 'Fort Lee, NJ 07024']",Fort Lee,3.5,31,"{'latitude': 40.8531104945115, 'longitude': -73.9855626225471}",,2UncQhA58LXiaZRi0ouUEA,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'seafood', 'title': 'Seafood'}]",40.8531104945115,-73.9855626225471
Mail Garden,"['149-32 41st Ave', 'New York, NY 11355']",New York,3.5,26,"{'latitude': 40.762161, 'longitude': -73.8144949}",2.0,o98YOTMBCC2p_9nQyrdZKA,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.762161,-73.8144949
Mamison,"['566 Grand Ave', 'Englewood, NJ 07631']",Englewood,4.5,11,"{'latitude': 40.87602, 'longitude': -73.98443}",,nUR-TyCT8GbDwK3TzzZ1HQ,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.87602,-73.98443
Jaew Hon New York,"['71-30 Roosevelt Ave', 'Jackson Heights, NY 11372']",Jackson Heights,4.5,184,"{'latitude': 40.7464487, 'longitude': -73.8938216}",2.0,W1L0UB1MvlhvkKTF43emSA,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",40.7464487,-73.8938216
Makana Hawaiian & Japanese BBQ,"['2245 1st Ave', 'New York, NY 10029']",New York,3.0,179,"{'latitude': 40.79568, 'longitude': -73.93599}",2.0,NQbh8zKPqILV6WeYSOM-yQ,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",40.79568,-73.93599
Bulgogi & Kimchi Street Cart,"['49TH St And 6th Ave', 'New York, NY 10020']",New York,3.5,31,"{'latitude': 40.7592712341372, 'longitude': -73.9808887692688}",1.0,2HpXUFgnQPxsUYPDXJ8E7g,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",40.7592712341372,-73.9808887692688
Incheon Restaurant,"['16225 Depot Rd', 'Flushing, NY 11358']",Flushing,3.5,29,"{'latitude': 40.762161, 'longitude': -73.802939}",2.0,_GILcifgU5lOeKMThneSPg,"[{'alias': 'korean', 'title': 'Korean'}]",40.762161,-73.802939
Ah Suh Won,"['33 Highwood Ave', 'Tenafly, NJ 07670']",Tenafly,4.5,24,"{'latitude': 40.92663, 'longitude': -73.96326}",,EBw0qKP8MdmshEV1ga3Z3A,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",40.92663,-73.96326
CM Chicken,"['798 Broad Ave', 'Ridgefield, NJ 07657']",Ridgefield,4.5,15,"{'latitude': 40.83969, 'longitude': -74.00378}",,92NngSLQ9EHpJKr91vdufA,"[{'alias': 'korean', 'title': 'Korean'}]",40.83969,-74.00378
Amura Japanese,"['1567 2nd Ave', 'New York, NY 10028']",New York,4.0,330,"{'latitude': 40.775001, 'longitude': -73.9542}",2.0,MwtXOkRUndPU-ivbtLD-bQ,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",40.775001,-73.9542
Koko Ramen,"['375 Marlborough Rd', 'Brooklyn, NY 11226']",Brooklyn,4.0,151,"{'latitude': 40.6410361919404, 'longitude': -73.9642817210745}",2.0,T1GdjfVQw76CtwswQ5JOXw,"[{'alias': 'ramen', 'title': 'Ramen'}]",40.6410361919404,-73.9642817210745
Tanoshii Ramen,"['7718 5th Ave', 'Brooklyn', 'New York, NY 11209']",New York,4.5,107,"{'latitude': 40.627671, 'longitude': -74.0235974}",2.0,dhFxnoiCPIvUmUOUal10rg,"[{'alias': 'ramen', 'title': 'Ramen'}]",40.627671,-74.0235974
Mei Jin Ramen,"['1574 2nd Ave', 'New York, NY 10028']",New York,4.0,724,"{'latitude': 40.775049, 'longitude': -73.953553}",2.0,W5RSIwNKBa7k0jeAs5KDYg,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",40.775049,-73.953553
Left Wing,"['60 State Rd 17 N', 'Paramus, NJ 07652']",Paramus,4.0,9,"{'latitude': 40.95179778634976, 'longitude': -74.07195598944288}",,RJRnCl9i8KuQYLnUElHblw,"[{'alias': 'korean', 'title': 'Korean'}]",40.95179778634976,-74.07195598944288
Pig and Khao,"['68 Clinton St', 'New York, NY 10002']",New York,4.0,1657,"{'latitude': 40.71926, 'longitude': -73.98475}",2.0,nxTEuWKzkK1tCF4LrhFSUQ,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.71926,-73.98475
Kouzan Japanese Restaurant,"['685 Amsterdam Ave', 'New York, NY 10025']",New York,3.5,234,"{'latitude': 40.79226, 'longitude': -73.97145}",2.0,ruBUmEgfRVu7M6i64XMQ9Q,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",40.79226,-73.97145
P.F. Chang's,"['10 Port Imperial Blvd', 'West NY, NJ 07093']",West NY,2.5,474,"{'latitude': 40.7802677928232, 'longitude': -74.0095958081818}",2.0,eQKYZWnBjPUjINAnFmrmbA,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",40.7802677928232,-74.0095958081818
Yea Jip,"['235 Main St', 'Fort Lee, NJ 07024']",Fort Lee,4.0,72,"{'latitude': 40.8516917, 'longitude': -73.9717144}",2.0,jQR3S4SQgLdCrIfaSSjOrg,"[{'alias': 'korean', 'title': 'Korean'}]",40.8516917,-73.9717144
Wild Ginger,"['182 N 10th St', 'Brooklyn, NY 11211']",Brooklyn,4.0,149,"{'latitude': 40.718859, 'longitude': -73.955371}",2.0,BKABojUN3G9vUrG3AlDZgQ,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'vegan', 'title': 'Vegan'}]",40.718859,-73.955371
No Forks Given,"['Jersey City, NJ 07302']",Jersey City,4.5,34,"{'latitude': 40.7218017578125, 'longitude': -74.0449295043945}",1.0,P_XOUFo8GV2GwiGRccrJWA,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",40.7218017578125,-74.0449295043945
Bonchon Lodi,"['184 Essex St', 'Lodi, NJ 07644']",Lodi,4.0,40,"{'latitude': 40.888878, 'longitude': -74.06825}",2.0,64V4Rk4Zs8iHa39pbEA6aw,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.888878,-74.06825
No Tip Restaurant,"['217 Broad Ave', 'Palisades Park, NJ 07650']",Palisades Park,5.0,1,"{'latitude': 40.84619, 'longitude': -73.999396}",,ZC11tG_qgLFnMAAxqiAkXw,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",40.84619,-73.999396
Jeunju Restaurant,"['40-11 150th St', 'Flushing, NY 11354']",Flushing,4.0,33,"{'latitude': 40.76337, 'longitude': -73.81391}",2.0,paiZOon-gS4PDRWe3DPm9g,"[{'alias': 'korean', 'title': 'Korean'}]",40.76337,-73.81391
Shabu Garden,"['24 West 33rd St', 'New York, NY 10001']",New York,4.0,151,"{'latitude': 40.7482056, 'longitude': -73.9864598}",2.0,hQq78Foj5L062Nwyd_m9BQ,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'japanese', 'title': 'Japanese'}]",40.7482056,-73.9864598
La Queen Tea House,"['752 61st St', 'Ste B', 'Brooklyn, NY 11220']",Brooklyn,3.0,17,"{'latitude': 40.63530133, 'longitude': -74.01112317}",,_1R-CAYZ_yqgvrNQjBDyPQ,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",40.63530133,-74.01112317
Seoul Pancake,"['47-01 111th St', 'Corona, NY 11368']",Corona,3.5,2,"{'latitude': 40.7473311, 'longitude': -73.8517438}",,auVrX1UbUoJzpK2rHGDDTA,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'korean', 'title': 'Korean'}]",40.7473311,-73.8517438
Masil House,"['400 Main St', 'Fort Lee, NJ 07024']",Fort Lee,4.0,38,"{'latitude': 40.85333, 'longitude': -73.9748199}",2.0,faMLRsdRDGUzpDZIoWBD-w,"[{'alias': 'korean', 'title': 'Korean'}]",40.85333,-73.9748199
Soco,"['509 Myrtle Ave', 'Brooklyn, NY 11205']",Brooklyn,4.0,2167,"{'latitude': 40.693866, 'longitude': -73.964535}",2.0,oOsJn3leUnWDfErRWMf81g,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",40.693866,-73.964535
Muteki Ramen,"['533 Washington St', 'Hoboken, NJ 07030']",Hoboken,4.5,56,"{'latitude': 40.74319, 'longitude': -74.02894}",,7nQZ0wzkQNQSvRLGYyIMmw,"[{'alias': 'ramen', 'title': 'Ramen'}]",40.74319,-74.02894
Ling Kee Beef Jerky,"['42 Canal St', 'New York, NY 10002']",New York,4.5,178,"{'latitude': 40.71466, 'longitude': -73.99148}",1.0,vgG8hgJbPLKfx-n9TYqCDw,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.71466,-73.99148
Tampopo Ramen,"['1 Bennett Ave', 'New York, NY 10033']",New York,4.0,415,"{'latitude': 40.850719, 'longitude': -73.936309}",2.0,7lv8jYYurEBFRglhPYALkw,"[{'alias': 'ramen', 'title': 'Ramen'}]",40.850719,-73.936309
Mommy's Hand,"['146-02 34th Ave', 'Ste B', 'Queens, NY 11354']",Queens,5.0,2,"{'latitude': 40.7671, 'longitude': -73.8208}",,FLhnAej5wvZBTjIeLZ4m6w,"[{'alias': 'korean', 'title': 'Korean'}]",40.7671,-73.8208
Nai Brother Chinese Sauerkraut Fish,"['135-3 Roosevelt Ave', 'Flushing, NY 11354']",Flushing,5.0,2,"{'latitude': 40.75917756288389, 'longitude': -73.83158504672816}",,54_wHr9PpvpZDeEeIVtXCA,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",40.75917756288389,-73.83158504672816
Ozu,"['78 Clark St', 'Brooklyn, NY 11201']",Brooklyn,4.0,263,"{'latitude': 40.6974732130766, 'longitude': -73.9932652562857}",2.0,SoBdWOxymmY5yKANn63UWw,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.6974732130766,-73.9932652562857
Madang Restaurant & Cafe,"['11 Sylvan Ave', 'Englewood Cliffs, NJ 07632']",Englewood Cliffs,4.0,50,"{'latitude': 40.86591, 'longitude': -73.9607}",2.0,qKwjmEjFcpP7tWYaigPWaw,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",40.86591,-73.9607
Kimbob Club,"['456 Broad Ave', 'Palisades Park, NJ 07650']",Palisades Park,5.0,10,"{'latitude': 40.85175, 'longitude': -73.99479}",,eCYobtaNdsT09pI8wdhqRw,"[{'alias': 'korean', 'title': 'Korean'}]",40.85175,-73.99479
Hansang Restaurant,"['520 Bergen Blvd', 'Palisades Park, NJ 07650']",Palisades Park,4.0,65,"{'latitude': 40.8480599, 'longitude': -73.98447}",2.0,Z9aKhli3CtrRcPqMz31gjg,"[{'alias': 'korean', 'title': 'Korean'}]",40.8480599,-73.98447
Sunrise Mart,"['494 Broome St', 'New York, NY 10012']",New York,4.0,278,"{'latitude': 40.7232311, 'longitude': -74.0025149}",2.0,YjDOSFuRWNp2d1znivWyIA,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'japanese', 'title': 'Japanese'}]",40.7232311,-74.0025149
JK Wings & Fish,"['107-50 Queens Blvd', 'Forest Hills, NY 11375']",Forest Hills,4.0,12,"{'latitude': 40.72122, 'longitude': -73.84457}",,b-9Z3YdMJHhW2j6uMiwlUg,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'burgers', 'title': 'Burgers'}]",40.72122,-73.84457
Honey Pig,"['344 Broad Ave', 'Leonia, NJ 07605']",Leonia,4.5,3,"{'latitude': 40.862645, 'longitude': -73.987578}",,nYc2sIDAPVfQJAtDoQCU9Q,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.862645,-73.987578
RiFu,"['136-77 41st Ave', 'New York, NY 11355']",New York,4.5,4,"{'latitude': 40.7593699, 'longitude': -73.82679}",2.0,SbDFxwxiFpKN5yuyDABagg,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",40.7593699,-73.82679
